duplicate_group,n,n_classes,n_splits,classes,splits
3555,1,1,1,Pneumonia,train_source
3556,1,1,1,Pneumonia,train_source
3557,1,1,1,Pneumonia,train_source
3558,1,1,1,Pneumonia,train_source
3559,1,1,1,Pneumonia,train_source
3560,1,1,1,Pneumonia,train_source
3561,1,1,1,Pneumonia,train_source
3562,1,1,1,Pneumonia,train_source
3563,1,1,1,Pneumonia,train_source
3564,1,1,1,Pneumonia,train_source
3565,1,1,1,Pneumonia,train_source
3566,1,1,1,Pneumonia,train_source
3567,1,1,1,Pneumonia,train_source
3568,1,1,1,Pneumonia,train_source
3569,1,1,1,Pneumonia,train_source
3570,1,1,1,Pneumonia,train_source
3571,1,1,1,Pneumonia,train_source
3572,1,1,1,Pneumonia,train_source
3573,1,1,1,Pneumonia,train_source
3574,1,1,1,Pneumonia,train_source
3575,1,1,1,Pneumonia,train_source
3576,1,1,1,Pneumonia,train_source
3577,1,1,1,Pneumonia,train_source
3578,1,1,1,Pneumonia,train_source
3579,1,1,1,Pneumonia,train_source
3580,1,1,1,Pneumonia,train_source
3581,1,1,1,Pneumonia,train_source
3582,1,1,1,Pneumonia,train_source
3583,1,1,1,Pneumonia,train_source
3584,1,1,1,Pneumonia,train_source
3585,1,1,1,Pneumonia,train_source
3586,1,1,1,Pneumonia,train_source
3587,1,1,1,Pneumonia,train_source
3588,1,1,1,Pneumonia,train_source
3589,1,1,1,Pneumonia,train_source
3590,1,1,1,Pneumonia,train_source
3591,1,1,1,Pneumonia,train_source
3592,1,1,1,Pneumonia,train_source
3593,1,1,1,Pneumonia,train_source
3594,1,1,1,Pneumonia,train_source
3595,1,1,1,Pneumonia,train_source
3596,1,1,1,Pneumonia,train_source
3597,1,1,1,Pneumonia,train_source
3598,1,1,1,Pneumonia,train_source
3599,1,1,1,Pneumonia,train_source
3600,1,1,1,Pneumonia,train_source
3601,1,1,1,Pneumonia,train_source
3602,1,1,1,Pneumonia,train_source
3603,1,1,1,Pneumonia,train_source
3604,1,1,1,Pneumonia,train_source
3605,1,1,1,Pneumonia,train_source
3606,1,1,1,Pneumonia,train_source
3607,1,1,1,Pneumonia,train_source
3608,1,1,1,Pneumonia,train_source
3609,1,1,1,Pneumonia,train_source
3610,1,1,1,Pneumonia,train_source
3611,1,1,1,Pneumonia,train_source
3612,1,1,1,Pneumonia,train_source
3613,1,1,1,Pneumonia,train_source
3614,1,1,1,Pneumonia,train_source
3615,1,1,1,Pneumonia,train_source
3616,1,1,1,Pneumonia,train_source
3617,1,1,1,Pneumonia,train_source
3618,1,1,1,Pneumonia,train_source
3619,1,1,1,Pneumonia,train_source
3620,1,1,1,Pneumonia,train_source
3621,1,1,1,Pneumonia,train_source
3622,1,1,1,Pneumonia,train_source
3623,1,1,1,Pneumonia,train_source
3624,1,1,1,Pneumonia,train_source
3625,1,1,1,Pneumonia,train_source
3626,1,1,1,Pneumonia,train_source
3627,1,1,1,Pneumonia,train_source
3628,1,1,1,Pneumonia,train_source
3629,1,1,1,Pneumonia,train_source
3630,1,1,1,Pneumonia,train_source
3631,1,1,1,Pneumonia,train_source
3632,1,1,1,Pneumonia,train_source
3633,1,1,1,Pneumonia,train_source
3634,1,1,1,Pneumonia,train_source
3635,1,1,1,Pneumonia,train_source
3636,1,1,1,Pneumonia,train_source
3637,1,1,1,Pneumonia,train_source
3638,1,1,1,Pneumonia,train_source
3639,1,1,1,Pneumonia,train_source
3640,1,1,1,Pneumonia,train_source
3641,1,1,1,Pneumonia,train_source
3642,1,1,1,Pneumonia,train_source
3643,1,1,1,Pneumonia,train_source
3644,1,1,1,Pneumonia,train_source
3645,1,1,1,Pneumonia,train_source
3646,1,1,1,Pneumonia,train_source
3647,1,1,1,Pneumonia,train_source
3648,1,1,1,Pneumonia,train_source
3649,1,1,1,Pneumonia,train_source
3650,1,1,1,Pneumonia,train_source
3651,1,1,1,Pneumonia,train_source
3652,1,1,1,Pneumonia,train_source
3653,1,1,1,Pneumonia,train_source
3654,1,1,1,Pneumonia,train_source
3655,1,1,1,Pneumonia,train_source
3656,1,1,1,Pneumonia,train_source
3657,1,1,1,Pneumonia,train_source
3658,1,1,1,Pneumonia,train_source
3659,1,1,1,Pneumonia,train_source
3660,1,1,1,Pneumonia,train_source
3661,1,1,1,Pneumonia,train_source
3662,1,1,1,Pneumonia,train_source
3663,1,1,1,Pneumonia,train_source
3664,1,1,1,Pneumonia,train_source
3665,1,1,1,Pneumonia,train_source
3666,1,1,1,Pneumonia,train_source
3667,2,1,1,Pneumonia,train_source
3668,1,1,1,Pneumonia,train_source
3669,1,1,1,Pneumonia,train_source
3670,1,1,1,Pneumonia,train_source
3671,1,1,1,Pneumonia,train_source
3672,1,1,1,Pneumonia,train_source
3673,1,1,1,Pneumonia,train_source
3674,1,1,1,Pneumonia,train_source
3675,1,1,1,Pneumonia,train_source
3676,1,1,1,Pneumonia,train_source
3677,1,1,1,Pneumonia,train_source
3678,1,1,1,Pneumonia,train_source
3679,1,1,1,Pneumonia,train_source
3680,1,1,1,Pneumonia,train_source
3681,1,1,1,Pneumonia,train_source
3682,1,1,1,Pneumonia,train_source
3683,1,1,1,Pneumonia,train_source
3684,1,1,1,Pneumonia,train_source
3685,1,1,1,Pneumonia,train_source
3686,1,1,1,Pneumonia,train_source
3687,1,1,1,Pneumonia,train_source
3688,1,1,1,Pneumonia,train_source
3689,1,1,1,Pneumonia,train_source
3690,1,1,1,Pneumonia,train_source
3691,1,1,1,Pneumonia,train_source
3692,1,1,1,Pneumonia,train_source
3693,1,1,1,Pneumonia,train_source
3694,1,1,1,Pneumonia,train_source
3695,1,1,1,Pneumonia,train_source
3696,1,1,1,Pneumonia,train_source
3697,1,1,1,Pneumonia,train_source
3698,1,1,1,Pneumonia,train_source
3699,1,1,1,Pneumonia,train_source
3700,1,1,1,Pneumonia,train_source
3701,1,1,1,Pneumonia,train_source
3702,1,1,1,Pneumonia,train_source
3703,1,1,1,Pneumonia,train_source
3704,1,1,1,Pneumonia,train_source
3705,1,1,1,Pneumonia,train_source
3706,1,1,1,Pneumonia,train_source
3707,1,1,1,Pneumonia,train_source
3708,1,1,1,Pneumonia,train_source
3709,1,1,1,Pneumonia,train_source
3710,1,1,1,Pneumonia,train_source
3711,1,1,1,Pneumonia,train_source
3712,1,1,1,Pneumonia,train_source
3713,1,1,1,Pneumonia,train_source
3714,1,1,1,Pneumonia,train_source
3715,1,1,1,Pneumonia,train_source
3716,1,1,1,Pneumonia,train_source
3717,1,1,1,Pneumonia,train_source
3718,1,1,1,Pneumonia,train_source
3719,1,1,1,Pneumonia,train_source
3720,1,1,1,Pneumonia,train_source
3721,1,1,1,Pneumonia,train_source
3722,1,1,1,Pneumonia,train_source
3723,1,1,1,Pneumonia,train_source
3724,1,1,1,Pneumonia,train_source
3725,1,1,1,Pneumonia,train_source
3726,1,1,1,Pneumonia,train_source
3727,1,1,1,Pneumonia,train_source
3728,1,1,1,Pneumonia,train_source
3729,1,1,1,Pneumonia,train_source
3730,1,1,1,Pneumonia,train_source
3731,1,1,1,Pneumonia,train_source
3732,1,1,1,Pneumonia,train_source
3733,1,1,1,Pneumonia,train_source
3734,1,1,1,Pneumonia,train_source
3735,1,1,1,Pneumonia,train_source
3736,1,1,1,Pneumonia,train_source
3737,1,1,1,Pneumonia,train_source
3738,1,1,1,Pneumonia,train_source
3739,1,1,1,Pneumonia,train_source
3740,1,1,1,Pneumonia,train_source
3741,1,1,1,Pneumonia,train_source
3742,1,1,1,Pneumonia,train_source
3743,2,1,1,Pneumonia,train_source
3744,1,1,1,Pneumonia,train_source
3745,2,1,1,Pneumonia,train_source
3746,1,1,1,Pneumonia,train_source
3747,1,1,1,Pneumonia,train_source
3748,1,1,1,Pneumonia,train_source
3749,1,1,1,Pneumonia,train_source
3750,1,1,1,Pneumonia,train_source
3751,1,1,1,Pneumonia,train_source
3752,1,1,1,Pneumonia,train_source
3753,1,1,1,Pneumonia,train_source
3754,1,1,1,Pneumonia,train_source
3755,1,1,1,Pneumonia,train_source
3756,1,1,1,Pneumonia,train_source
3757,1,1,1,Pneumonia,train_source
3758,1,1,1,Pneumonia,train_source
3759,1,1,1,Pneumonia,train_source
3760,1,1,1,Pneumonia,train_source
3761,1,1,1,Pneumonia,train_source
3762,1,1,1,Pneumonia,train_source
3763,1,1,1,Pneumonia,train_source
3764,1,1,1,Pneumonia,train_source
3765,1,1,1,Pneumonia,train_source
3766,1,1,1,Pneumonia,train_source
3767,1,1,1,Pneumonia,train_source
3768,1,1,1,Pneumonia,train_source
3769,1,1,1,Pneumonia,train_source
3770,1,1,1,Pneumonia,train_source
3771,1,1,1,Pneumonia,train_source
3772,1,1,1,Pneumonia,train_source
3773,1,1,1,Pneumonia,train_source
3774,1,1,1,Pneumonia,train_source
3775,1,1,1,Pneumonia,train_source
3776,1,1,1,Pneumonia,train_source
3777,1,1,1,Pneumonia,train_source
3778,1,1,1,Pneumonia,train_source
3779,1,1,1,Pneumonia,train_source
3780,1,1,1,Pneumonia,train_source
3781,1,1,1,Pneumonia,train_source
3782,1,1,1,Pneumonia,train_source
3783,1,1,1,Pneumonia,train_source
3784,1,1,1,Pneumonia,train_source
3785,1,1,1,Pneumonia,train_source
3786,1,1,1,Pneumonia,train_source
3787,1,1,1,Pneumonia,train_source
3788,1,1,1,Pneumonia,train_source
3789,1,1,1,Pneumonia,train_source
3790,1,1,1,Pneumonia,train_source
3791,2,2,1,Normal|Pneumonia,train_source
3792,1,1,1,Pneumonia,train_source
3793,1,1,1,Pneumonia,train_source
3794,1,1,1,Pneumonia,train_source
3795,1,1,1,Pneumonia,train_source
3796,1,1,1,Pneumonia,train_source
3797,1,1,1,Pneumonia,train_source
3798,1,1,1,Pneumonia,train_source
3799,1,1,1,Pneumonia,train_source
3800,1,1,1,Pneumonia,train_source
3801,1,1,1,Pneumonia,train_source
3802,1,1,1,Pneumonia,train_source
3803,1,1,1,Pneumonia,train_source
3804,1,1,1,Pneumonia,train_source
3805,1,1,1,Pneumonia,train_source
3806,1,1,1,Pneumonia,train_source
3807,1,1,1,Pneumonia,train_source
3808,1,1,1,Pneumonia,train_source
3809,1,1,1,Pneumonia,train_source
3810,1,1,1,Pneumonia,train_source
3811,1,1,1,Pneumonia,train_source
3812,2,2,1,Normal|Pneumonia,train_source
3813,1,1,1,Pneumonia,train_source
3814,1,1,1,Pneumonia,train_source
3815,1,1,1,Pneumonia,train_source
3816,1,1,1,Pneumonia,train_source
3817,1,1,1,Pneumonia,train_source
3818,1,1,1,Pneumonia,train_source
3819,1,1,1,Pneumonia,train_source
3820,1,1,1,Pneumonia,train_source
3821,1,1,1,Pneumonia,train_source
3822,1,1,1,Pneumonia,train_source
3823,1,1,1,Pneumonia,train_source
3824,1,1,1,Pneumonia,train_source
3825,2,1,1,Pneumonia,train_source
3826,1,1,1,Pneumonia,train_source
3827,1,1,1,Pneumonia,train_source
3828,1,1,1,Pneumonia,train_source
3829,1,1,1,Pneumonia,train_source
3830,1,1,1,Pneumonia,train_source
3831,1,1,1,Pneumonia,train_source
3832,1,1,1,Pneumonia,train_source
3833,1,1,1,Pneumonia,train_source
3834,3,1,1,Pneumonia,train_source
3835,1,1,1,Pneumonia,train_source
3836,1,1,1,Pneumonia,train_source
3837,1,1,1,Pneumonia,train_source
3838,1,1,1,Pneumonia,train_source
3839,2,1,1,Pneumonia,train_source
3840,1,1,1,Pneumonia,train_source
3841,1,1,1,Pneumonia,train_source
3842,1,1,1,Pneumonia,train_source
3843,1,1,1,Pneumonia,train_source
3844,1,1,1,Pneumonia,train_source
3845,1,1,1,Pneumonia,train_source
3846,1,1,1,Pneumonia,train_source
3847,1,1,1,Pneumonia,train_source
3848,1,1,1,Pneumonia,train_source
3849,1,1,1,Pneumonia,train_source
3850,1,1,1,Pneumonia,train_source
3851,4,2,2,Normal|Pneumonia,test_source|train_source
3852,1,1,1,Pneumonia,train_source
3853,1,1,1,Pneumonia,train_source
3854,1,1,1,Pneumonia,train_source
3855,1,1,1,Pneumonia,train_source
3856,1,1,1,Pneumonia,train_source
3857,1,1,1,Pneumonia,train_source
3858,1,1,1,Pneumonia,train_source
3859,1,1,1,Pneumonia,train_source
3860,1,1,1,Pneumonia,train_source
3861,1,1,1,Pneumonia,train_source
3862,1,1,1,Pneumonia,train_source
3863,1,1,1,Pneumonia,train_source
3864,1,1,1,Pneumonia,train_source
3865,1,1,1,Pneumonia,train_source
3866,1,1,1,Pneumonia,train_source
3867,1,1,1,Pneumonia,train_source
3868,1,1,1,Pneumonia,train_source
3869,1,1,1,Pneumonia,train_source
3870,1,1,1,Pneumonia,train_source
3871,1,1,1,Pneumonia,train_source
3872,1,1,1,Pneumonia,train_source
3873,1,1,1,Pneumonia,train_source
3874,1,1,1,Pneumonia,train_source
3875,1,1,1,Pneumonia,train_source
3876,1,1,1,Pneumonia,train_source
3877,1,1,1,Pneumonia,train_source
3878,1,1,1,Pneumonia,train_source
3879,1,1,1,Pneumonia,train_source
3880,1,1,1,Pneumonia,train_source
3881,1,1,1,Pneumonia,train_source
3882,1,1,1,Pneumonia,train_source
3883,1,1,1,Pneumonia,train_source
3884,1,1,1,Pneumonia,train_source
3885,1,1,1,Pneumonia,train_source
3886,1,1,1,Pneumonia,train_source
3887,1,1,1,Pneumonia,train_source
3888,1,1,1,Pneumonia,train_source
3889,1,1,1,Pneumonia,train_source
3890,1,1,1,Pneumonia,train_source
3891,1,1,1,Pneumonia,train_source
3892,1,1,1,Pneumonia,train_source
3893,1,1,1,Pneumonia,train_source
3894,1,1,1,Pneumonia,train_source
3895,1,1,1,Pneumonia,train_source
3896,1,1,1,Pneumonia,train_source
3897,1,1,1,Pneumonia,train_source
3898,1,1,1,Pneumonia,train_source
3899,1,1,1,Pneumonia,train_source
3900,1,1,1,Pneumonia,train_source
3901,1,1,1,Pneumonia,train_source
3902,1,1,1,Pneumonia,train_source
3903,1,1,1,Pneumonia,train_source
3904,1,1,1,Pneumonia,train_source
3905,1,1,1,Pneumonia,train_source
3906,1,1,1,Pneumonia,train_source
3907,1,1,1,Pneumonia,train_source
3908,1,1,1,Pneumonia,train_source
3909,1,1,1,Pneumonia,train_source
3910,1,1,1,Pneumonia,train_source
3911,1,1,1,Pneumonia,train_source
3912,1,1,1,Pneumonia,train_source
3913,1,1,1,Pneumonia,train_source
3914,1,1,1,Pneumonia,train_source
3915,1,1,1,Pneumonia,train_source
3916,1,1,1,Pneumonia,train_source
3917,1,1,1,Pneumonia,train_source
3918,1,1,1,Pneumonia,train_source
3919,1,1,1,Pneumonia,train_source
3920,1,1,1,Pneumonia,train_source
3921,1,1,1,Pneumonia,train_source
3922,1,1,1,Pneumonia,train_source
3923,1,1,1,Pneumonia,train_source
3924,1,1,1,Pneumonia,train_source
3925,1,1,1,Pneumonia,train_source
3926,1,1,1,Pneumonia,train_source
3927,1,1,1,Pneumonia,train_source
3928,1,1,1,Pneumonia,train_source
3929,1,1,1,Pneumonia,train_source
3930,1,1,1,Pneumonia,train_source
3931,1,1,1,Pneumonia,train_source
3932,1,1,1,Pneumonia,train_source
3933,3,1,1,Pneumonia,train_source
3934,1,1,1,Pneumonia,train_source
3935,1,1,1,Pneumonia,train_source
3936,1,1,1,Pneumonia,train_source
3937,1,1,1,Pneumonia,train_source
3938,1,1,1,Pneumonia,train_source
3939,1,1,1,Pneumonia,train_source
3940,1,1,1,Pneumonia,train_source
3941,1,1,1,Pneumonia,train_source
3942,1,1,1,Pneumonia,train_source
3943,1,1,1,Pneumonia,train_source
3944,1,1,1,Pneumonia,train_source
3945,1,1,1,Pneumonia,train_source
3946,1,1,1,Pneumonia,train_source
3947,1,1,1,Pneumonia,train_source
3948,1,1,1,Pneumonia,train_source
3949,1,1,1,Pneumonia,train_source
3950,1,1,1,Pneumonia,train_source
3951,1,1,1,Pneumonia,train_source
3952,1,1,1,Pneumonia,train_source
3953,1,1,1,Pneumonia,train_source
3954,1,1,1,Pneumonia,train_source
3955,1,1,1,Pneumonia,train_source
3956,1,1,1,Pneumonia,train_source
3957,1,1,1,Pneumonia,train_source
3958,1,1,1,Pneumonia,train_source
3959,1,1,1,Pneumonia,train_source
3960,1,1,1,Pneumonia,train_source
3961,1,1,1,Pneumonia,train_source
3962,1,1,1,Pneumonia,train_source
3963,1,1,1,Pneumonia,train_source
3964,1,1,1,Pneumonia,train_source
3965,2,1,1,Pneumonia,train_source
3966,1,1,1,Pneumonia,train_source
3967,1,1,1,Pneumonia,train_source
3968,1,1,1,Pneumonia,train_source
3969,1,1,1,Pneumonia,train_source
3970,1,1,1,Pneumonia,train_source
3971,1,1,1,Pneumonia,train_source
3972,1,1,1,Pneumonia,train_source
3973,1,1,1,Pneumonia,train_source
3974,1,1,1,Pneumonia,train_source
3975,1,1,1,Pneumonia,train_source
3976,1,1,1,Pneumonia,train_source
3977,1,1,1,Pneumonia,train_source
3978,1,1,1,Pneumonia,train_source
3979,1,1,1,Pneumonia,train_source
3980,1,1,1,Pneumonia,train_source
3981,1,1,1,Pneumonia,train_source
3982,1,1,1,Pneumonia,train_source
3983,1,1,1,Pneumonia,train_source
3984,1,1,1,Pneumonia,train_source
3985,1,1,1,Pneumonia,train_source
3986,1,1,1,Pneumonia,train_source
3987,1,1,1,Pneumonia,train_source
3988,1,1,1,Pneumonia,train_source
3989,1,1,1,Pneumonia,train_source
3990,1,1,1,Pneumonia,train_source
3991,1,1,1,Pneumonia,train_source
3992,1,1,1,Pneumonia,train_source
3993,2,1,1,Pneumonia,train_source
3994,1,1,1,Pneumonia,train_source
3995,1,1,1,Pneumonia,train_source
3996,1,1,1,Pneumonia,train_source
3997,1,1,1,Pneumonia,train_source
3998,1,1,1,Pneumonia,train_source
3999,1,1,1,Pneumonia,train_source
4000,1,1,1,Pneumonia,train_source
4001,1,1,1,Pneumonia,train_source
4002,1,1,1,Pneumonia,train_source
4003,1,1,1,Pneumonia,train_source
4004,1,1,1,Pneumonia,train_source
4005,1,1,1,Pneumonia,train_source
4006,1,1,1,Pneumonia,train_source
4007,1,1,1,Pneumonia,train_source
4008,1,1,1,Pneumonia,train_source
4009,1,1,1,Pneumonia,train_source
4010,1,1,1,Pneumonia,train_source
4011,1,1,1,Pneumonia,train_source
4012,1,1,1,Pneumonia,train_source
4013,1,1,1,Pneumonia,train_source
4014,1,1,1,Pneumonia,train_source
4015,1,1,1,Pneumonia,train_source
4016,1,1,1,Pneumonia,train_source
4017,1,1,1,Pneumonia,train_source
4018,1,1,1,Pneumonia,train_source
4019,1,1,1,Pneumonia,train_source
4020,1,1,1,Pneumonia,train_source
4021,1,1,1,Pneumonia,train_source
4022,1,1,1,Pneumonia,train_source
4023,1,1,1,Pneumonia,train_source
4024,1,1,1,Pneumonia,train_source
4025,1,1,1,Pneumonia,train_source
4026,1,1,1,Pneumonia,train_source
4027,1,1,1,Pneumonia,train_source
4028,1,1,1,Pneumonia,train_source
4029,1,1,1,Pneumonia,train_source
4030,1,1,1,Pneumonia,train_source
4031,1,1,1,Pneumonia,train_source
4032,1,1,1,Pneumonia,train_source
4033,1,1,1,Pneumonia,train_source
4034,1,1,1,Pneumonia,train_source
4035,1,1,1,Pneumonia,train_source
4036,1,1,1,Pneumonia,train_source
4037,1,1,1,Pneumonia,train_source
4038,1,1,1,Pneumonia,train_source
4039,1,1,1,Pneumonia,train_source
4040,1,1,1,Pneumonia,train_source
4041,1,1,1,Pneumonia,train_source
4042,1,1,1,Pneumonia,train_source
4043,1,1,1,Pneumonia,train_source
4044,1,1,1,Pneumonia,train_source
4045,1,1,1,Pneumonia,train_source
4046,1,1,1,Pneumonia,train_source
4047,1,1,1,Pneumonia,train_source
4048,1,1,1,Pneumonia,train_source
4049,1,1,1,Pneumonia,train_source
4050,1,1,1,Pneumonia,train_source
4051,1,1,1,Pneumonia,train_source
4052,1,1,1,Pneumonia,train_source
4053,1,1,1,Pneumonia,train_source
4054,1,1,1,Pneumonia,train_source
4055,1,1,1,Pneumonia,train_source
4056,1,1,1,Pneumonia,train_source
4057,1,1,1,Pneumonia,train_source
4058,1,1,1,Pneumonia,train_source
4059,1,1,1,Pneumonia,train_source
4060,1,1,1,Pneumonia,train_source
4061,1,1,1,Pneumonia,train_source
4062,1,1,1,Pneumonia,train_source
4063,1,1,1,Pneumonia,train_source
4064,2,1,1,Pneumonia,train_source
4065,1,1,1,Pneumonia,train_source
4066,1,1,1,Pneumonia,train_source
4067,1,1,1,Pneumonia,train_source
4068,1,1,1,Pneumonia,train_source
4069,1,1,1,Pneumonia,train_source
4070,1,1,1,Pneumonia,train_source
4071,1,1,1,Pneumonia,train_source
4072,1,1,1,Pneumonia,train_source
4073,1,1,1,Pneumonia,train_source
4074,1,1,1,Pneumonia,train_source
4075,1,1,1,Pneumonia,train_source
4076,1,1,1,Pneumonia,train_source
4077,1,1,1,Pneumonia,train_source
4078,1,1,1,Pneumonia,train_source
4079,1,1,1,Pneumonia,train_source
4080,1,1,1,Pneumonia,train_source
4081,1,1,1,Pneumonia,train_source
4082,1,1,1,Pneumonia,train_source
4083,1,1,1,Pneumonia,train_source
4084,1,1,1,Pneumonia,train_source
4085,1,1,1,Pneumonia,train_source
4086,1,1,1,Pneumonia,train_source
4087,1,1,1,Pneumonia,train_source
4088,1,1,1,Pneumonia,train_source
4089,1,1,1,Pneumonia,train_source
4090,1,1,1,Pneumonia,train_source
4091,1,1,1,Pneumonia,train_source
4092,1,1,1,Pneumonia,train_source
4093,1,1,1,Pneumonia,train_source
4094,1,1,1,Pneumonia,train_source
4095,1,1,1,Pneumonia,train_source
4096,1,1,1,Pneumonia,train_source
4097,1,1,1,Pneumonia,train_source
4098,1,1,1,Pneumonia,train_source
4099,1,1,1,Pneumonia,train_source
4100,1,1,1,Pneumonia,train_source
4101,1,1,1,Pneumonia,train_source
4102,1,1,1,Pneumonia,train_source
4103,1,1,1,Pneumonia,train_source
4104,1,1,1,Pneumonia,train_source
4105,1,1,1,Pneumonia,train_source
4106,1,1,1,Pneumonia,train_source
4107,1,1,1,Pneumonia,train_source
4108,1,1,1,Pneumonia,train_source
4109,1,1,1,Pneumonia,train_source
4110,1,1,1,Pneumonia,train_source
4111,1,1,1,Pneumonia,train_source
4112,1,1,1,Pneumonia,train_source
4113,1,1,1,Pneumonia,train_source
4114,1,1,1,Pneumonia,train_source
4115,1,1,1,Pneumonia,train_source
4116,1,1,1,Pneumonia,train_source
4117,1,1,1,Pneumonia,train_source
4118,1,1,1,Pneumonia,train_source
4119,1,1,1,Pneumonia,train_source
4120,1,1,1,Pneumonia,train_source
4121,2,1,1,Pneumonia,train_source
4122,1,1,1,Pneumonia,train_source
4123,1,1,1,Pneumonia,train_source
4124,1,1,1,Pneumonia,train_source
4125,1,1,1,Pneumonia,train_source
4126,1,1,1,Pneumonia,train_source
4127,1,1,1,Pneumonia,train_source
4128,1,1,1,Pneumonia,train_source
4129,1,1,1,Pneumonia,train_source
4130,1,1,1,Pneumonia,train_source
4131,1,1,1,Pneumonia,train_source
4132,1,1,1,Pneumonia,train_source
4133,1,1,1,Pneumonia,train_source
4134,1,1,1,Pneumonia,train_source
4135,1,1,1,Pneumonia,train_source
4136,1,1,1,Pneumonia,train_source
4137,1,1,1,Pneumonia,train_source
4138,1,1,1,Pneumonia,train_source
4139,1,1,1,Pneumonia,train_source
4140,1,1,1,Pneumonia,train_source
4141,1,1,1,Pneumonia,train_source
4142,1,1,1,Pneumonia,train_source
4143,1,1,1,Pneumonia,train_source
4144,1,1,1,Pneumonia,train_source
4145,1,1,1,Pneumonia,train_source
4146,1,1,1,Pneumonia,train_source
4147,1,1,1,Pneumonia,train_source
4148,1,1,1,Pneumonia,train_source
4149,1,1,1,Pneumonia,train_source
4150,1,1,1,Pneumonia,train_source
4151,1,1,1,Pneumonia,train_source
4152,1,1,1,Pneumonia,train_source
4153,1,1,1,Pneumonia,train_source
4154,1,1,1,Pneumonia,train_source
4155,1,1,1,Pneumonia,train_source
4156,1,1,1,Pneumonia,train_source
4157,1,1,1,Pneumonia,train_source
4158,1,1,1,Pneumonia,train_source
4159,1,1,1,Pneumonia,train_source
4160,1,1,1,Pneumonia,train_source
4161,1,1,1,Pneumonia,train_source
4162,1,1,1,Pneumonia,train_source
4163,1,1,1,Pneumonia,train_source
4164,1,1,1,Pneumonia,train_source
4165,1,1,1,Pneumonia,train_source
4166,1,1,1,Pneumonia,train_source
4167,1,1,1,Pneumonia,train_source
4168,1,1,1,Pneumonia,train_source
4169,1,1,1,Pneumonia,train_source
4170,1,1,1,Pneumonia,train_source
4171,1,1,1,Pneumonia,train_source
4172,1,1,1,Pneumonia,train_source
4173,1,1,1,Pneumonia,train_source
4174,1,1,1,Pneumonia,train_source
4175,1,1,1,Pneumonia,train_source
4176,1,1,1,Pneumonia,train_source
4177,1,1,1,Pneumonia,train_source
4178,1,1,1,Pneumonia,train_source
